0,1,2,3,4
"(0, 0.6547564)","(3, 0.26508832)","(4, 0.07835824)",,
"(0, 0.54254234)","(3, 0.33411884)","(4, 0.121314175)",,
"(0, 0.6668507)","(3, 0.330387)",,,
"(0, 0.6738254)","(2, 0.060862154)","(3, 0.2629387)",,
"(0, 0.27754286)","(3, 0.7198809)",,,
"(0, 0.19445673)","(3, 0.802968)",,,
"(0, 0.28659812)","(3, 0.63573575)","(4, 0.07568903)",,
"(3, 0.99143064)",,,,
"(0, 0.1793196)","(3, 0.8175526)",,,
"(0, 0.19723803)","(3, 0.8001243)",,,
"(0, 0.18034911)","(3, 0.8171056)",,,
"(0, 0.42588517)","(3, 0.57111555)",,,
"(0, 0.23732552)","(3, 0.75979483)",,,
"(0, 0.33500278)","(3, 0.66218984)",,,
"(0, 0.39962247)","(3, 0.5964678)",,,
"(0, 0.4239301)","(2, 0.025690973)","(3, 0.54821557)",,
"(0, 0.29179552)","(3, 0.66258174)","(4, 0.04347767)",,
"(0, 0.0826917)","(3, 0.9147342)",,,
"(3, 0.9920516)",,,,
"(0, 0.14638728)","(3, 0.8507333)",,,
"(0, 0.08075543)","(3, 0.91681236)",,,
"(0, 0.20307958)","(3, 0.7942796)",,,
"(0, 0.3070521)","(3, 0.6904324)",,,
"(0, 0.1208487)","(3, 0.87582636)",,,
"(0, 0.07611469)","(3, 0.92111385)",,,
"(0, 0.25864407)","(2, 0.019501926)","(3, 0.71980697)",,
"(0, 0.025302006)","(3, 0.9723189)",,,
"(0, 0.21166964)","(3, 0.7852848)",,,
"(0, 0.12129304)","(3, 0.8753368)",,,
"(0, 0.12393107)","(3, 0.8732268)",,,
"(0, 0.21032648)","(3, 0.7868302)",,,
"(0, 0.23555575)","(3, 0.7611722)",,,
"(0, 0.059878062)","(3, 0.9148247)","(4, 0.023563527)",,
"(1, 0.2269207)","(2, 0.69102365)","(3, 0.07487141)",,
"(1, 0.82593685)","(3, 0.16868296)",,,
"(0, 0.0834317)","(1, 0.7772047)","(3, 0.1379594)",,
"(1, 0.77406687)","(3, 0.20524411)","(4, 0.013947818)",,
"(1, 0.654826)","(3, 0.33925685)",,,
"(1, 0.8243024)","(3, 0.1701039)",,,
"(0, 0.18672685)","(1, 0.76589537)","(4, 0.041890644)",,
"(0, 0.08139368)","(1, 0.74698955)","(3, 0.16367146)",,
"(1, 0.90887725)","(3, 0.08596711)",,,
"(0, 0.06347986)","(1, 0.9308267)",,,
"(0, 0.06606497)","(1, 0.7551712)","(3, 0.1775299)",,
"(0, 0.028891394)","(1, 0.89635426)","(3, 0.07330928)",,
"(1, 0.7019529)","(3, 0.292568)",,,
"(0, 0.10967569)","(1, 0.7163328)","(3, 0.17261425)",,
"(0, 0.059661865)","(1, 0.6694693)","(3, 0.24969323)","(4, 0.020573834)",
"(1, 0.662018)","(3, 0.3317447)",,,
"(0, 0.118171126)","(1, 0.6883258)","(3, 0.19205782)",,
"(0, 0.05285656)","(1, 0.8410712)","(3, 0.10469596)",,
"(0, 0.014807694)","(1, 0.8062392)","(2, 0.023228524)","(3, 0.15507567)",
"(0, 0.09674936)","(1, 0.7617659)","(3, 0.14002326)",,
"(0, 0.20652108)","(1, 0.6438699)","(3, 0.14838606)",,
"(1, 0.7307266)","(3, 0.26404357)",,,
"(1, 0.8924083)","(3, 0.10223668)",,,
"(1, 0.84614027)","(3, 0.14839251)",,,
"(1, 0.78498155)","(3, 0.20989117)",,,
"(0, 0.032141645)","(1, 0.7240643)","(3, 0.24246925)",,
"(1, 0.66400373)","(2, 0.020899337)","(3, 0.30992275)",,
"(0, 0.042623468)","(1, 0.88118327)","(3, 0.07494896)",,
"(1, 0.8473394)","(3, 0.14725775)",,,
"(0, 0.14211486)","(1, 0.56694293)","(3, 0.28962895)",,
"(1, 0.8753222)","(3, 0.11989888)",,,
"(0, 0.6620714)","(3, 0.28307864)","(4, 0.052963827)",,
"(0, 0.7605924)","(3, 0.23672841)",,,
"(0, 0.88842034)","(3, 0.109188534)",,,
"(0, 0.95878744)","(3, 0.038908657)",,,
"(0, 0.78453404)","(3, 0.21262333)",,,
"(0, 0.9275909)","(3, 0.0699994)",,,
"(0, 0.8784443)","(3, 0.11932226)",,,
"(0, 0.8562656)","(3, 0.1412153)",,,
"(0, 0.9367508)","(3, 0.06027877)",,,
"(0, 0.99322426)",,,,
"(0, 0.88832295)","(3, 0.10915267)",,,
"(0, 0.8775986)","(3, 0.12009283)",,,
"(0, 0.8962137)","(3, 0.10121008)",,,
"(0, 0.88603777)","(3, 0.11167817)",,,
"(0, 0.9231542)","(3, 0.07477594)",,,
"(0, 0.69533163)","(3, 0.30195615)",,,
"(0, 0.8729956)","(3, 0.12426718)",,,
"(0, 0.9399069)","(3, 0.05712709)",,,
"(0, 0.97162503)","(1, 0.021254329)",,,
"(0, 0.9030092)","(3, 0.094289094)",,,
"(0, 0.8031571)","(3, 0.19395445)",,,
"(0, 0.85954016)","(3, 0.13802156)",,,
"(0, 0.76824176)","(3, 0.2290885)",,,
"(0, 0.9345562)","(3, 0.063038714)",,,
"(0, 0.90642226)","(3, 0.0909404)",,,
"(0, 0.91757804)","(3, 0.079534166)",,,
"(0, 0.90169704)","(3, 0.09607008)",,,
"(0, 0.5911386)","(3, 0.39091802)","(4, 0.016341938)",,
"(0, 0.8751451)","(3, 0.12257557)",,,
"(0, 0.8722313)","(3, 0.12506045)",,,
"(3, 0.9915913)",,,,
"(3, 0.9938782)",,,,
"(1, 0.018876089)","(3, 0.9744443)",,,
"(3, 0.99064964)",,,,
"(0, 0.03634067)","(3, 0.9612271)",,,
"(3, 0.9928056)",,,,
"(3, 0.99201363)",,,,
"(3, 0.99148184)",,,,
"(3, 0.9924818)",,,,
"(3, 0.99077296)",,,,
"(3, 0.9917733)",,,,
"(0, 0.028436195)","(3, 0.9689274)",,,
"(3, 0.99309886)",,,,
"(0, 0.022042507)","(2, 0.023443935)","(3, 0.9529439)",,
"(3, 0.9919049)",,,,
"(1, 0.021499157)","(3, 0.97192836)",,,
"(3, 0.9922756)",,,,
"(3, 0.99259895)",,,,
"(3, 0.99280775)",,,,
"(3, 0.99227166)",,,,
"(1, 0.07228012)","(3, 0.9200698)",,,
"(3, 0.9919099)",,,,
"(3, 0.99235725)",,,,
"(2, 0.026312627)","(3, 0.9666733)",,,
"(3, 0.99241567)",,,,
"(3, 0.9933037)",,,,
"(3, 0.9916603)",,,,
"(3, 0.99366957)",,,,
"(3, 0.99274623)",,,,
"(3, 0.99326736)",,,,
"(0, 0.26152885)","(3, 0.6277398)","(4, 0.10910548)",,
"(0, 0.32868397)","(3, 0.599479)","(4, 0.07023602)",,
"(0, 0.17557114)","(3, 0.6304443)","(4, 0.19213949)",,
"(0, 0.27839833)","(3, 0.4326192)","(4, 0.28738138)",,
"(0, 0.13271183)","(3, 0.70939225)","(4, 0.15602884)",,
"(0, 0.39323974)","(3, 0.4949549)","(4, 0.10998368)",,
"(0, 0.55071545)","(3, 0.25676066)","(4, 0.19065717)",,
"(0, 0.09242189)","(3, 0.7278119)","(4, 0.17805313)",,
"(0, 0.26676273)","(3, 0.58688295)","(4, 0.14451033)",,
"(0, 0.27755356)","(3, 0.5492373)","(4, 0.1714313)",,
"(0, 0.2719171)","(3, 0.41873476)","(4, 0.30779862)",,
"(0, 0.25530994)","(2, 0.018166216)","(3, 0.556091)","(4, 0.16954105)",
"(0, 0.17370707)","(3, 0.6524667)","(4, 0.17195797)",,
"(0, 0.40221733)","(3, 0.404243)","(4, 0.19178562)",,
"(0, 0.17128253)","(3, 0.56624055)","(4, 0.26089498)",,
"(0, 0.37117487)","(3, 0.4866453)","(4, 0.140265)",,
"(0, 0.2535822)","(3, 0.5633579)","(4, 0.18098025)",,
"(0, 0.43015054)","(3, 0.3958972)","(4, 0.17203659)",,
"(3, 0.5718006)","(4, 0.4208875)",,,
"(0, 0.20673111)","(3, 0.5504573)","(4, 0.24139805)",,
"(0, 0.36534458)","(3, 0.42543513)","(4, 0.20768777)",,
"(0, 0.23080193)","(3, 0.67806995)","(4, 0.08947329)",,
"(0, 0.25510132)","(3, 0.6039389)","(4, 0.13916314)",,
"(0, 0.12094704)","(3, 0.67506766)","(4, 0.20218764)",,
"(0, 0.20350945)","(3, 0.5774818)","(4, 0.21711683)",,
"(0, 0.43457115)","(3, 0.45704815)","(4, 0.10669029)",,
"(0, 0.32309932)","(3, 0.4885891)","(4, 0.1867289)",,
"(0, 0.2297613)","(3, 0.58951086)","(4, 0.17907323)",,
"(0, 0.3067847)","(3, 0.5638994)","(4, 0.12744829)",,
"(0, 0.53626686)","(3, 0.38760749)","(4, 0.07434453)",,
"(0, 0.67349935)","(1, 0.06825857)","(3, 0.25665185)",,
"(0, 0.92858607)","(1, 0.052201606)","(3, 0.01786056)",,
"(0, 0.91528773)","(1, 0.024918018)","(3, 0.031745456)","(4, 0.027400345)",
"(0, 0.8231426)","(1, 0.03607966)","(2, 0.045273405)","(3, 0.09479181)",
"(0, 0.42221758)","(1, 0.3678298)","(3, 0.20830584)",,
"(0, 0.81680876)","(1, 0.0827006)","(3, 0.09870178)",,
"(0, 0.87462)","(3, 0.12309395)",,,
"(0, 0.67773646)","(3, 0.319717)",,,
"(0, 0.85120624)","(3, 0.1463871)",,,
"(0, 0.8173376)","(1, 0.051463127)","(3, 0.12965573)",,
"(0, 0.68610847)","(1, 0.14520723)","(3, 0.16697885)",,
"(0, 0.6300512)","(1, 0.16966848)","(3, 0.19874686)",,
"(0, 0.8013591)","(3, 0.19579777)",,,
"(0, 0.992466)",,,,
"(0, 0.7649691)","(3, 0.23262255)",,,
"(0, 0.4263368)","(2, 0.012508932)","(3, 0.55952716)",,
"(0, 0.753129)","(1, 0.1583311)","(3, 0.010331531)","(4, 0.07749096)",
"(0, 0.32403973)","(3, 0.67314905)",,,
"(0, 0.8770115)","(3, 0.12095925)",,,
"(0, 0.7881175)","(3, 0.20955293)",,,
"(0, 0.77417713)","(3, 0.22344083)",,,
"(0, 0.83772117)","(1, 0.11200778)","(3, 0.04881021)",,
"(0, 0.7952454)","(3, 0.20239706)",,,
"(0, 0.84039015)","(3, 0.1570048)",,,
"(0, 0.96986806)","(1, 0.02443104)",,,
"(0, 0.84326184)","(2, 0.13127242)","(3, 0.023843631)",,
"(0, 0.7350827)","(1, 0.04200132)","(2, 0.021387847)","(3, 0.2006899)",
"(0, 0.8149409)","(1, 0.07291078)","(3, 0.11074035)",,
"(0, 0.7886589)","(1, 0.09490157)","(2, 0.048804097)","(3, 0.06681955)",
"(0, 0.7892481)","(1, 0.08885275)","(3, 0.04708781)","(4, 0.07407633)",
"(0, 0.16194095)","(1, 0.75021887)","(2, 0.082673356)",,
"(0, 0.29615343)","(1, 0.64080906)","(4, 0.057079747)",,
"(0, 0.30041704)","(1, 0.6943626)",,,
"(0, 0.2734121)","(1, 0.35416785)","(3, 0.1031315)","(4, 0.26864156)",
"(0, 0.41759613)","(1, 0.28958952)","(3, 0.06950734)","(4, 0.22263879)",
"(0, 0.25601164)","(1, 0.7189424)","(4, 0.018895192)",,
"(0, 0.36594743)","(1, 0.31470984)","(2, 0.051169038)","(3, 0.10098597)","(4, 0.16718774)"
"(0, 0.21922636)","(1, 0.6122563)","(3, 0.16685146)",,
"(0, 0.22209638)","(1, 0.6248097)","(3, 0.11414216)","(4, 0.038175154)",
"(0, 0.22260247)","(1, 0.69931614)","(3, 0.051300142)","(4, 0.026068617)",
"(0, 0.37216136)","(1, 0.2927128)","(3, 0.15374981)","(4, 0.18053453)",
"(0, 0.21048504)","(1, 0.71657974)","(2, 0.048476446)","(3, 0.023595138)",
"(0, 0.15918827)","(1, 0.80174035)","(2, 0.033731893)",,
"(0, 0.25161004)","(1, 0.42965925)","(3, 0.117086604)","(4, 0.20090881)",
"(0, 0.19243099)","(1, 0.6130306)","(2, 0.029448604)","(3, 0.094511464)","(4, 0.07057834)"
"(0, 0.30742308)","(1, 0.40595984)","(3, 0.117440894)","(4, 0.16840792)",
"(0, 0.20543398)","(1, 0.6757435)","(3, 0.11728139)",,
"(0, 0.17773597)","(1, 0.7961152)","(4, 0.020722205)",,
"(0, 0.7239133)","(1, 0.1720099)","(2, 0.09858678)",,
"(0, 0.20548718)","(1, 0.7360852)","(2, 0.030311156)","(3, 0.027383218)",
"(0, 0.32026407)","(1, 0.6662339)","(3, 0.012056929)",,
"(0, 0.38242063)","(1, 0.38445985)","(2, 0.16690831)","(3, 0.06555457)",
"(0, 0.3154306)","(1, 0.6254168)","(2, 0.022243304)","(4, 0.032917663)",
"(0, 0.29876924)","(1, 0.57757616)","(2, 0.08203667)","(3, 0.040924408)",
"(0, 0.19473778)","(1, 0.74963725)","(3, 0.054034334)",,
"(0, 0.0648758)","(1, 0.8957331)","(4, 0.032673564)",,
"(0, 0.080227666)","(1, 0.7384511)","(3, 0.10662939)","(4, 0.07397237)",
"(0, 0.41363826)","(1, 0.31348678)","(3, 0.07546825)","(4, 0.19666351)",
"(0, 0.38719264)","(1, 0.33412927)","(3, 0.117275536)","(4, 0.1607236)",
"(0, 0.26871133)","(1, 0.68143296)","(3, 0.048279136)",,
"(0, 0.9644431)","(3, 0.03325281)",,,
"(0, 0.99274135)",,,,
"(0, 0.91777116)","(3, 0.07999114)",,,
"(0, 0.9277211)","(3, 0.06964175)",,,
"(0, 0.8925312)","(3, 0.10498035)",,,
"(0, 0.93450844)","(3, 0.06340816)",,,
"(0, 0.87287796)","(1, 0.053112514)","(3, 0.0723229)",,
"(0, 0.9931475)",,,,
"(0, 0.99329734)",,,,
"(0, 0.9906519)",,,,
"(0, 0.99310565)",,,,
"(0, 0.88693845)","(3, 0.11054646)",,,
"(0, 0.88160914)","(1, 0.04834169)","(3, 0.06825787)",,
"(0, 0.9131102)","(3, 0.084721476)",,,
"(0, 0.88357323)","(3, 0.11401966)",,,
"(0, 0.9933578)",,,,
"(0, 0.9255665)","(3, 0.07191643)",,,
"(0, 0.9123514)","(3, 0.085214555)",,,
"(0, 0.9108709)","(3, 0.07270735)","(4, 0.0151094105)",,
"(0, 0.9536233)","(1, 0.04068574)",,,
"(0, 0.96408415)","(3, 0.033509657)",,,
"(0, 0.8804027)","(3, 0.116921775)",,,
"(0, 0.9922076)",,,,
"(0, 0.99185467)",,,,
"(0, 0.99251056)",,,,
"(0, 0.74940497)","(3, 0.24792595)",,,
"(0, 0.92855954)","(1, 0.01029182)","(3, 0.059592728)",,
"(0, 0.8723109)","(3, 0.12540963)",,,
"(0, 0.953271)","(3, 0.04434803)",,,
"(0, 0.94050103)","(3, 0.057145867)",,,
"(0, 0.09744931)","(2, 0.051291786)","(3, 0.79408383)","(4, 0.056347746)",
"(0, 0.1051284)","(3, 0.89202446)",,,
"(3, 0.9349907)","(4, 0.0540189)",,,
"(3, 0.9907106)",,,,
"(0, 0.21706948)","(2, 0.21443416)","(3, 0.56695527)",,
"(0, 0.28825447)","(2, 0.057486303)","(3, 0.65245736)",,
"(0, 0.0828758)","(3, 0.896936)","(4, 0.01858532)",,
"(0, 0.10228156)","(2, 0.060439162)","(3, 0.83542967)",,
"(0, 0.35849866)","(2, 0.04216588)","(3, 0.49081987)","(4, 0.107771374)",
"(0, 0.14533207)","(3, 0.85231376)",,,
"(0, 0.14326933)","(2, 0.029869998)","(3, 0.8073088)","(4, 0.018745)",
"(0, 0.33247805)","(1, 0.122708656)","(3, 0.54285)",,
"(0, 0.1390934)","(3, 0.85832876)",,,
"(0, 0.23848733)","(3, 0.7592977)",,,
"(0, 0.014914335)","(3, 0.98253137)",,,
"(0, 0.058174875)","(1, 0.07165453)","(3, 0.86809134)",,
"(0, 0.101523936)","(3, 0.89551675)",,,
"(0, 0.09384698)","(3, 0.7816586)","(4, 0.12292604)",,
"(1, 0.044873316)","(2, 0.06588338)","(3, 0.8835586)",,
"(3, 0.9209686)","(4, 0.07267537)",,,
"(0, 0.29841202)","(3, 0.6993267)",,,
"(0, 0.13767277)","(1, 0.07293405)","(2, 0.046469584)","(3, 0.741981)",
"(0, 0.12667716)","(3, 0.8704)",,,
"(0, 0.31349435)","(3, 0.6838593)",,,
"(0, 0.19427174)","(2, 0.04482269)","(3, 0.75906056)",,
"(0, 0.09021016)","(3, 0.90686506)",,,
"(2, 0.05712305)","(3, 0.9365738)",,,
"(0, 0.040286154)","(3, 0.9571018)",,,
"(2, 0.016385062)","(3, 0.97603595)",,,
"(0, 0.086743444)","(1, 0.08964858)","(3, 0.82189673)",,
"(0, 0.7711435)","(3, 0.22644912)",,,
"(0, 0.93428516)","(3, 0.06313746)",,,
"(0, 0.80150896)","(1, 0.04912557)","(3, 0.14790368)",,
"(0, 0.8714015)","(3, 0.12616703)",,,
"(0, 0.91588986)","(1, 0.016096134)","(3, 0.066674255)",,
"(0, 0.8682863)","(2, 0.010191598)","(3, 0.1199657)",,
"(0, 0.76898193)","(3, 0.15359654)","(4, 0.07574504)",,
"(0, 0.8208873)","(3, 0.1764738)",,,
"(0, 0.9279698)","(3, 0.06957116)",,,
"(0, 0.9111397)","(3, 0.08625114)",,,
"(0, 0.7133386)","(1, 0.089984804)","(3, 0.19514444)",,
"(0, 0.8476459)","(3, 0.14976987)",,,
"(0, 0.71482277)","(3, 0.28231344)",,,
"(0, 0.9346114)","(3, 0.063264206)",,,
"(0, 0.9933324)",,,,
"(0, 0.9578506)","(1, 0.03576073)",,,
"(0, 0.8923544)","(3, 0.105238974)",,,
"(0, 0.84069085)","(3, 0.15670379)",,,
"(0, 0.75559556)","(3, 0.19426227)","(4, 0.04861846)",,
"(0, 0.86591816)","(1, 0.076396294)","(3, 0.055982064)",,
"(0, 0.9182183)","(3, 0.07947488)",,,
"(0, 0.92856455)","(3, 0.06872966)",,,
"(0, 0.6912198)","(1, 0.047578122)","(3, 0.14676699)","(4, 0.113560654)",
"(0, 0.7671053)","(3, 0.23059034)",,,
"(0, 0.8727647)","(3, 0.12506838)",,,
"(0, 0.86721015)","(3, 0.13048057)",,,
"(0, 0.8303184)","(2, 0.056496724)","(3, 0.11134231)",,
"(0, 0.63115263)","(3, 0.3665941)",,,
"(0, 0.8960451)","(1, 0.09728554)",,,
"(0, 0.8581874)","(3, 0.13923402)",,,
"(0, 0.26060775)","(1, 0.68221754)","(3, 0.05600018)",,
"(0, 0.35915303)","(1, 0.59718525)","(3, 0.0422718)",,
"(0, 0.06132305)","(1, 0.69231904)","(3, 0.24495329)",,
"(0, 0.19162422)","(1, 0.8035136)",,,
"(0, 0.14737183)","(1, 0.7382588)","(2, 0.059363242)","(3, 0.05421635)",
"(0, 0.21095423)","(1, 0.78336334)",,,
"(0, 0.16017938)","(1, 0.76193297)","(2, 0.015829096)","(3, 0.061420564)",
"(0, 0.18795964)","(1, 0.6997387)","(3, 0.110744625)",,
"(0, 0.23091699)","(1, 0.68426204)","(2, 0.033787645)","(3, 0.050327484)",
"(0, 0.14389803)","(1, 0.59124607)","(3, 0.26357743)",,
"(0, 0.2115061)","(1, 0.7840008)",,,
"(0, 0.15538052)","(1, 0.651245)","(3, 0.19194181)",,
"(0, 0.17864157)","(1, 0.6426416)","(2, 0.025331799)","(3, 0.15267925)",
"(0, 0.25457993)","(1, 0.57330376)","(3, 0.1707509)",,
"(0, 0.17542559)","(1, 0.6631891)","(3, 0.1601181)",,
"(0, 0.27426913)","(1, 0.72063184)",,,
"(0, 0.26883608)","(1, 0.6994732)","(3, 0.030496223)",,
"(0, 0.2274946)","(1, 0.6939472)","(3, 0.077291094)",,
"(0, 0.35725248)","(1, 0.5618432)","(2, 0.02614624)","(3, 0.05398582)",
"(0, 0.2472332)","(1, 0.7462342)",,,
"(0, 0.15155546)","(1, 0.7662711)","(3, 0.080725566)",,
"(0, 0.22497983)","(1, 0.7211844)","(2, 0.018692857)","(4, 0.03144318)",
"(0, 0.18733571)","(1, 0.743313)","(3, 0.06806122)",,
"(0, 0.1849523)","(1, 0.7064687)","(4, 0.10334328)",,
"(0, 0.31465867)","(1, 0.48426092)","(2, 0.023884583)","(3, 0.17650293)",
"(0, 0.21355094)","(1, 0.70534414)","(3, 0.027904224)","(4, 0.052554112)",
"(0, 0.3026772)","(1, 0.6140436)","(2, 0.031934284)","(3, 0.050694793)",
"(0, 0.21610749)","(1, 0.63439125)","(3, 0.12003151)","(4, 0.028875863)",
"(0, 0.13003656)","(1, 0.6751454)","(2, 0.016124569)","(3, 0.17800134)",
"(0, 0.12017862)","(1, 0.81132597)","(3, 0.048006102)","(4, 0.019830005)",
"(0, 0.27157062)","(3, 0.7257457)",,,
"(0, 0.258503)","(3, 0.7155098)","(4, 0.02411826)",,
"(0, 0.17469181)","(3, 0.8225701)",,,
"(0, 0.27548063)","(3, 0.7219744)",,,
"(0, 0.440007)","(3, 0.5573231)",,,
"(0, 0.44764474)","(3, 0.55014503)",,,
"(0, 0.36307406)","(3, 0.63422257)",,,
"(0, 0.1301273)","(3, 0.8672296)",,,
"(0, 0.24274153)","(2, 0.028075607)","(3, 0.7272703)",,
"(0, 0.355724)","(3, 0.6417006)",,,
"(0, 0.30807167)","(2, 0.02672926)","(3, 0.6633777)",,
"(0, 0.44174024)","(3, 0.522461)","(4, 0.034124035)",,
"(0, 0.32169762)","(2, 0.016573124)","(3, 0.6600703)",,
"(0, 0.30962944)","(2, 0.01633689)","(3, 0.6722123)",,
"(0, 0.14151254)","(2, 0.011236382)","(3, 0.82310355)","(4, 0.023380287)",
"(0, 0.3682643)","(3, 0.62930375)",,,
"(0, 0.112020016)","(2, 0.079811476)","(3, 0.8064908)",,
"(0, 0.23112033)","(3, 0.7662683)",,,
"(0, 0.32223365)","(3, 0.67502683)",,,
"(0, 0.12053159)","(2, 0.021475462)","(3, 0.85615075)",,
"(0, 0.08271582)","(2, 0.023205064)","(3, 0.8917054)",,
"(0, 0.20548019)","(2, 0.035145454)","(3, 0.757459)",,
"(0, 0.29093292)","(1, 0.031252068)","(2, 0.018548913)","(3, 0.65853024)",
"(0, 0.17645332)","(1, 0.026583457)","(3, 0.79502666)",,
"(0, 0.1368515)","(1, 0.057049476)","(2, 0.027980117)","(3, 0.777243)",
"(0, 0.21865883)","(3, 0.77821)",,,
"(0, 0.15234634)","(3, 0.8449435)",,,
"(0, 0.41360226)","(1, 0.041167617)","(3, 0.54376936)",,
"(0, 0.13746013)","(1, 0.06946989)","(3, 0.79148775)",,
"(0, 0.55244416)","(1, 0.075440824)","(3, 0.37040976)",,
"(1, 0.02992734)","(3, 0.9407894)","(4, 0.024279427)",,
"(2, 0.017329702)","(3, 0.9765604)",,,
"(3, 0.99007684)",,,,
"(0, 0.054629307)","(3, 0.9426302)",,,
"(3, 0.9926182)",,,,
"(3, 0.9912641)",,,,
"(0, 0.07168954)","(2, 0.019606782)","(3, 0.9065716)",,
"(0, 0.039120276)","(3, 0.9576871)",,,
"(0, 0.054970127)","(2, 0.049398392)","(3, 0.89330107)",,
"(0, 0.04064007)","(3, 0.95668817)",,,
"(1, 0.018709347)","(3, 0.9742728)",,,
"(1, 0.075197525)","(3, 0.91762847)",,,
"(2, 0.032958154)","(3, 0.8831775)","(4, 0.07811936)",,
"(1, 0.048973262)","(3, 0.9431488)",,,
"(3, 0.8791527)","(4, 0.114443526)",,,
"(2, 0.03133369)","(3, 0.9620464)",,,
"(3, 0.99197716)",,,,
"(3, 0.9913639)",,,,
"(0, 0.029585028)","(3, 0.9401294)","(4, 0.028605055)",,
"(3, 0.9894713)",,,,
"(0, 0.044929247)","(3, 0.9525778)",,,
"(1, 0.10929753)","(3, 0.88114864)",,,
"(0, 0.051514946)","(3, 0.945515)",,,
"(3, 0.99268603)",,,,
"(2, 0.06491726)","(3, 0.9280451)",,,
"(2, 0.03811607)","(3, 0.9543867)",,,
"(3, 0.9699109)","(4, 0.022575429)",,,
"(3, 0.9912824)",,,,
"(3, 0.9921297)",,,,
"(2, 0.029823344)","(3, 0.9622137)",,,
"(0, 0.22986847)","(1, 0.078809805)","(3, 0.60833323)","(4, 0.082413465)",
"(0, 0.26837063)","(1, 0.07862231)","(2, 0.11505947)","(3, 0.53728783)",
"(0, 0.142039)","(2, 0.02729889)","(3, 0.7706581)","(4, 0.059258435)",
"(0, 0.21608849)","(3, 0.7817427)",,,
"(0, 0.2837723)","(1, 0.054621108)","(3, 0.65999645)",,
"(0, 0.13117525)","(1, 0.06804166)","(3, 0.7183856)","(4, 0.08178966)",
"(0, 0.15464307)","(1, 0.11585375)","(3, 0.7280398)",,
"(0, 0.29151893)","(3, 0.5680522)","(4, 0.13898954)",,
"(0, 0.27335167)","(1, 0.12795547)","(3, 0.5974025)",,
"(0, 0.41247138)","(1, 0.0463123)","(3, 0.5397977)",,
"(0, 0.18232128)","(1, 0.08938114)","(3, 0.7269841)",,
"(0, 0.20183359)","(1, 0.09655916)","(3, 0.67667305)","(4, 0.024190748)",
"(0, 0.07776581)","(1, 0.10475328)","(2, 0.04023807)","(3, 0.7764694)",
"(0, 0.28123096)","(1, 0.078324504)","(2, 0.020050503)","(3, 0.6196814)",
"(0, 0.18102011)","(1, 0.14205138)","(3, 0.6357641)","(4, 0.040343046)",
"(0, 0.16433033)","(1, 0.09459421)","(3, 0.6799167)","(4, 0.06052895)",
"(0, 0.324705)","(1, 0.054704085)","(2, 0.08257842)","(3, 0.53738683)",
"(0, 0.4100298)","(3, 0.5872977)",,,
"(0, 0.21301259)","(1, 0.12708834)","(3, 0.6582892)",,
"(0, 0.28993532)","(1, 0.05758059)","(3, 0.65122867)",,
"(0, 0.2359864)","(1, 0.14967303)","(3, 0.6128486)",,
"(0, 0.22368343)","(1, 0.11818993)","(3, 0.6568574)",,
"(0, 0.33279607)","(1, 0.06412028)","(3, 0.52107066)","(4, 0.08129984)",
"(0, 0.23000066)","(1, 0.1353751)","(3, 0.6332062)",,
"(0, 0.18897821)","(1, 0.0638387)","(3, 0.7456428)",,
"(0, 0.22732043)","(3, 0.770592)",,,
"(0, 0.20712855)","(3, 0.79056114)",,,
"(0, 0.34119773)","(1, 0.05512777)","(2, 0.022426251)","(3, 0.58057505)",
"(0, 0.15070109)","(1, 0.13875647)","(3, 0.70919055)",,
"(0, 0.23931016)","(1, 0.07381243)","(3, 0.6855505)",,
"(1, 0.06549331)","(3, 0.9222737)",,,
"(0, 0.23530863)","(2, 0.08623183)","(3, 0.67552966)",,
"(0, 0.19248301)","(2, 0.040056672)","(3, 0.76412034)",,
"(0, 0.12592755)","(2, 0.026615607)","(3, 0.8447853)",,
"(3, 0.8978869)","(4, 0.092712365)",,,
"(0, 0.094149545)","(3, 0.9002145)",,,
"(0, 0.10326786)","(3, 0.891636)",,,
"(0, 0.010302158)","(3, 0.9848305)",,,
"(0, 0.26288584)","(1, 0.07576413)","(3, 0.6586436)",,
"(2, 0.024362184)","(3, 0.9297655)","(4, 0.03786828)",,
"(0, 0.15404609)","(3, 0.8414794)",,,
"(1, 0.057231795)","(3, 0.8435551)","(4, 0.09120589)",,
"(0, 0.12877078)","(3, 0.86529636)",,,
"(0, 0.010411443)","(1, 0.03643569)","(3, 0.9503903)",,
"(0, 0.37378275)","(1, 0.12703498)","(3, 0.49612105)",,
"(1, 0.18103397)","(3, 0.8074218)",,,
"(0, 0.12192136)","(3, 0.87494135)",,,
"(0, 0.1672368)","(1, 0.033672255)","(3, 0.796039)",,
"(3, 0.9891323)",,,,
"(1, 0.024448708)","(2, 0.07509422)","(3, 0.8915962)",,
"(0, 0.06862184)","(1, 0.05713154)","(3, 0.8715915)",,
"(0, 0.21388382)","(1, 0.07467894)","(3, 0.7089125)",,
"(0, 0.11352073)","(3, 0.881229)",,,
"(1, 0.050023153)","(3, 0.894302)","(4, 0.04694268)",,
"(0, 0.19901401)","(1, 0.15048112)","(3, 0.6474552)",,
"(3, 0.96541286)","(4, 0.025017934)",,,
"(3, 0.9882431)",,,,
